ticker,valuation_year,implied_upside,t_bond_rate,beta_ewm_median,volatility_21d_mean,volatility_21d_max,log_volume_mean,market_deviation_mean,market_deviation_std,market_momentum_mean,market_momentum_std,market_3y_return,real_alpha,alpha_hat
MKSI,2022,-0.698916364926846,0.0388,1.677096860291094,0.0288401431382286,0.0627755217390831,13.092585069959078,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,-0.3164676533537217,-0.0029362488403836483
MKSI,2023,-0.3266625507911745,0.0388,1.833064482028388,0.0290884144379518,0.0627755217390831,13.305878812738548,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.0497926725444688,0.03040101799653021
MKSI,2024,-0.7147897137843202,0.0458,2.209328062539296,0.0269150627988754,0.0464204834930017,13.421135620492782,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.1673287482497778,-0.11161561396855732
MKSI,2025,-0.3895013354417485,0.0418,2.4865773611194832,0.0326819153224208,0.089443341428582,13.686917603119882,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,0.4326928921882758,-0.058230215278475383
ANF,2022,1.1872316343659728,0.0388,1.3777144545491933,0.0370605011488618,0.0897687261858781,14.306394210011913,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.1961023130224042,-0.15699223810236868
ANF,2024,-0.0044441826284278,0.0458,1.338151284335641,0.0322432505359615,0.0682209569378614,14.254652027023438,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.4473447480819361,-0.2111302562216782
ANF,2025,-0.6288907350398565,0.0418,1.3628588813768616,0.0362077174638816,0.0759247298363343,14.389623545060337,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.3611908146279815,-0.15891453315046494
CRMT,2022,-0.7835753501290329,0.0388,1.22524108274038,0.0319386269023571,0.0719517202068254,10.982310789696273,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,-0.1284986537748447,-0.12593020415037617
CRMT,2023,-0.7656255923353499,0.0388,1.3972390451072814,0.0364511121715505,0.0719517202068254,11.20231746526094,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.254234508868533,-0.1520367353578138
CRMT,2024,-0.8256927664267659,0.0458,1.5047142265985594,0.0345794076927474,0.0685488802482019,11.231858699894152,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.8230350174567322,-0.25048250827055
CRMT,2025,-0.7777243584471548,0.0418,1.1957549875824078,0.0351702220588789,0.0685488802482019,11.438502893264374,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-1.4464673828587862,-0.1840141484651728
AGYS,2023,-0.9198166171346378,0.0388,0.8473578135586126,0.0270111278948667,0.0543958771429154,11.610408555037967,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.1862289991799295,-0.05176890829240568
AGYS,2024,-0.9133756632525476,0.0458,1.080494442632145,0.0247877659465065,0.0543958771429154,11.98284090026464,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.3438363243120785,-0.17991668639928404
AGYS,2025,-0.859396396175727,0.0418,1.0872705618071798,0.0278520653985182,0.0577899148440514,12.25934662206976,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.2774701781997739,-0.1312804341760641
